fua_code,study_city_label,population,radius_metres,element_key,category,name,osm_tags
UK006F,Liverpool,1540817,15000,way:1123738810,Nightclub,Red Buddha,"{""addr:city"": ""Birkenhead"", ""addr:housename"": ""Red Buddha"", ""addr:housenumber"": ""34-38"", ""addr:postcode"": ""CH41 6JD"", ""addr:street"": ""Conway Street"", ""amenity"": ""nightclub"", ""building"": ""yes"", ""name"": ""Red Buddha"", ""ref:GB:uprn"": ""42027598""}"
UK006F,Liverpool,1540817,15000,way:1161803015,Nightclub,Modo,"{""addr:city"": ""Liverpool"", ""addr:postcode"": ""L1 4NR"", ""addr:street"": ""Concert Square"", ""amenity"": ""nightclub"", ""building:part"": ""retail"", ""fhrs:id"": ""1243858"", ""name"": ""Modo"", ""source:addr:postcode"": ""code-point_open""}"
UK006F,Liverpool,1540817,15000,way:1172414236,Nightclub,Cotton Club,"{""addr:city"": ""Birkenhead"", ""addr:housenumber"": ""60"", ""addr:postcode"": ""CH41 6AF"", ""addr:street"": ""Argyle Street"", ""amenity"": ""nightclub"", ""building:part"": ""retail"", ""level"": ""-1"", ""name"": ""Cotton Club""}"
UK006F,Liverpool,1540817,15000,way:1175157248,Nightclub,Aura,"{""amenity"": ""nightclub"", ""building:part"": ""retail"", ""level"": ""0"", ""name"": ""Aura""}"
UK006F,Liverpool,1540817,15000,way:1175740069,Nightclub,EBGBS,"{""addr:city"": ""Liverpool"", ""addr:housenumber"": ""80"", ""addr:postcode"": ""L1 4BH"", ""addr:street"": ""Seel Street"", ""amenity"": ""nightclub"", ""building"": ""yes"", ""name"": ""EBGBS""}"
UK006F,Liverpool,1540817,15000,way:1175774673,Nightclub,Ink Bar,"{""addr:city"": ""Liverpool"", ""addr:housenumber"": ""78-82"", ""addr:postcode"": ""L1 4DQ"", ""addr:street"": ""Wood Street"", ""amenity"": ""nightclub"", ""building:part"": ""yes"", ""name"": ""Ink Bar"", ""opening_hours"": ""Th - Su 20:00 - 04:00"", ""phone"": ""+44 7808 834584"", ""website"": ""https://www.inkbarliverpool.co.uk/""}"
UK006F,Liverpool,1540817,15000,way:1176713705,Nightclub,Haus,"{""addr:city"": ""Liverpool"", ""addr:housenumber"": ""2"", ""addr:parentstreet"": ""Dale Street"", ""addr:postcode"": ""L2 2HF"", ""addr:street"": ""Eberle Street"", ""amenity"": ""nightclub"", ""building:part"": ""yes"", ""name"": ""Haus""}"
UK006F,Liverpool,1540817,15000,way:1176713706,Nightclub,Elysium,"{""addr:city"": ""Liverpool"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""L2 2AG"", ""addr:street"": ""Eberle Street"", ""amenity"": ""nightclub"", ""building:part"": ""yes"", ""name"": ""Elysium""}"
UK006F,Liverpool,1540817,15000,way:1176909552,Nightclub,Mansion,"{""addr:city"": ""Liverpool"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""L2 5RH"", ""addr:street"": ""Temple Street"", ""amenity"": ""nightclub"", ""building:part"": ""yes"", ""check_date"": ""2025-08-05"", ""name"": ""Mansion""}"
UK006F,Liverpool,1540817,15000,way:1176909554,Nightclub,Club Mambo,"{""addr:city"": ""Liverpool"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""L2 5QA"", ""addr:street"": ""Victoria Street"", ""amenity"": ""nightclub"", ""building:part"": ""yes"", ""level"": ""0"", ""name"": ""Club Mambo""}"
UK006F,Liverpool,1540817,15000,way:1247828043,Nightclub,Popworld,"{""amenity"": ""nightclub"", ""building"": ""yes"", ""check_date"": ""2025-05-23"", ""name"": ""Popworld"", ""operator"": ""Stonegate"", ""operator:wikidata"": ""Q7619176"", ""website"": ""https://www.popworldparty.co.uk/liverpool""}"
UK006F,Liverpool,1540817,15000,way:1247828048,Nightclub,ELECTRIK WAREHOUSE,"{""addr:city"": ""Liverpool"", ""addr:street"": ""Wood Street"", ""amenity"": ""nightclub"", ""building:part"": ""retail"", ""min_age"": ""18"", ""name"": ""ELECTRIK WAREHOUSE""}"
UK006F,Liverpool,1540817,15000,way:1248932332,Music shop,81 Renshaw,"{""addr:city"": ""Liverpool"", ""addr:housenumber"": ""81"", ""addr:postcode"": ""L1 2SJ"", ""addr:street"": ""Renshaw Street"", ""building"": ""yes"", ""name"": ""81 Renshaw"", ""shop"": ""music""}"
UK001F,London,12274097,15000,node:26816010,University,St Bartholomew's and the Royal London School of Medicine and Dentistry,"{""amenity"": ""university"", ""name"": ""St Bartholomew's and the Royal London School of Medicine and Dentistry""}"
UK001F,London,12274097,15000,node:243764607,University,University of Greenwich,"{""addr:city"": ""London"", ""addr:postcode"": ""SE10 9LS"", ""addr:street"": ""Park Row"", ""amenity"": ""university"", ""check_date"": ""2026-02-11"", ""contact:facebook"": ""https://facebook.com/uniofgreenwich"", ""contact:instagram"": ""https://instagram.com/uniofgreenwich/"", ""contact:twitter"": ""https://twitter.com/UniofGreenwich"", ""name"": ""University of Greenwich"", ""operator"": ""University of Greenwich"", ""phone"": ""+44 20 8331 8000"", ""website"": ""https://www.gre.ac.uk/greenwich"", ""wheelchair"": ""yes"", ""wikidata"": ""Q1896148""}"
UK001F,London,12274097,15000,node:248932663,Arts centre,Manor Studio,"{""amenity"": ""arts_centre"", ""created_by"": ""JOSM"", ""name"": ""Manor Studio"", ""note"": ""Ballet Studio"", ""website"": ""http://www.manorballet.com/""}"
UK001F,London,12274097,15000,node:264624316,Nightclub,Club Aquarium,"{""amenity"": ""nightclub"", ""name"": ""Club Aquarium"", ""source"": ""survey;photograph"", ""wheelchair"": ""limited""}"
UK001F,London,12274097,15000,node:291951100,Nightclub,Parker McMillan,"{""addr:city"": ""London"", ""addr:housenumber"": ""47"", ""addr:postcode"": ""EC1Y 4SB"", ""addr:street"": ""Chiswell Street"", ""amenity"": ""nightclub"", ""food"": ""yes"", ""name"": ""Parker McMillan"", ""opening_hours"": ""Mo-Fr 16:00-00:00"", ""source"": ""survey;notes""}"
UK001F,London,12274097,15000,node:296889738,Nightclub,Bar Monsta,"{""amenity"": ""nightclub"", ""name"": ""Bar Monsta"", ""source"": ""TMJ-Mobile_0.6.2""}"
UK001F,London,12274097,15000,node:313349354,Nightclub,100 Club,"{""addr:city"": ""London"", ""addr:housenumber"": ""100"", ""addr:postcode"": ""W1D 1LL"", ""addr:street"": ""Oxford Street"", ""amenity"": ""nightclub"", ""check_date"": ""2025-02-02"", ""fhrs:id"": ""427714"", ""fhrs:local_authority_id"": ""00159/0100/0/001"", ""level"": ""-1"", ""live_music"": ""yes"", ""name"": ""100 Club"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""source:postcode"": ""FSA Food Hygiene Ratings Database"", ""toilets"": ""yes"", ""toilets:access"": ""customers"", ""toilets:wheelchair"": ""no"", ""website"": ""https://www.the100club.co.uk/"", ""wikidata"": ""Q8535"", ""wikipedia"": ""en:100 Club""}"
UK001F,London,12274097,15000,node:331880875,Nightclub,Lucky Voice,"{""amenity"": ""nightclub"", ""check_date"": ""2025-09-24"", ""name"": ""Lucky Voice"", ""note"": ""Karaoke""}"
UK001F,London,12274097,15000,node:331880921,Nightclub,The Famous Cocktail Bar,"{""addr:city"": ""London"", ""addr:housenumber"": ""259"", ""addr:postcode"": ""N1 1RU"", ""addr:street"": ""Upper Street"", ""addr:suburb"": ""Islington"", ""amenity"": ""nightclub"", ""fhrs:id"": ""1068147"", ""name"": ""The Famous Cocktail Bar"", ""operator"": ""Stonegate"", ""operator:wikidata"": ""Q7619176"", ""source:addr"": ""FHRS Open Data"", ""website"": ""https://www.barsandvenues.co.uk/jamandryeislington""}"
UK001F,London,12274097,15000,node:345887283,Nightclub,Heaven,"{""addr:city"": ""London"", ""addr:country"": ""GB"", ""addr:street"": ""Villiers Street"", ""amenity"": ""nightclub"", ""contact:email"": ""info@heavennightclublondon.com"", ""contact:facebook"": ""G-A-Y-Heaven-Nightclub-148376865200372"", ""contact:instagram"": ""heavenlgbtclub"", ""contact:phone"": ""+44 20 7930 2020"", ""layer"": ""-1"", ""lgbtq"": ""primary"", ""name"": ""Heaven"", ""payment:american_express"": ""yes"", ""payment:card_minimum"": ""10"", ""postal_code"": ""WC2N 6NG"", ""website"": ""http://www.heavennightclub-london.com"", ""wheelchair"": ""no"", ""wheelchair:description"": ""For further information contact us at mark@heavennightclublondon.com or 0207 930 2020"", ""wikidata"": ""Q5694616""}"
UK001F,London,12274097,15000,node:348116241,Nightclub,People Club / Dancehall club,"{""addr:city"": ""London"", ""addr:street"": ""Holloway Road"", ""amenity"": ""nightclub"", ""name"": ""People Club / Dancehall club""}"
UK001F,London,12274097,15000,node:352936264,Music shop,Islington Music,"{""name"": ""Islington Music"", ""shop"": ""music""}"
UK001F,London,12274097,15000,node:354462293,Arts centre,East London Drama and Music Centre,"{""amenity"": ""arts_centre"", ""name"": ""East London Drama and Music Centre""}"
UK001F,London,12274097,15000,node:357595334,Arts centre,Syracusae,"{""amenity"": ""arts_centre"", ""name"": ""Syracusae""}"
UK001F,London,12274097,15000,node:360043073,Nightclub,The Garage,"{""addr:city"": ""London"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""N5 1RA"", ""addr:street"": ""Highbury Corner"", ""addr:suburb"": ""Islington"", ""amenity"": ""nightclub"", ""check_date"": ""2025-05-28"", ""fhrs:id"": ""570636"", ""fhrs:local_authority_id"": ""PI/000130463"", ""level"": ""0"", ""live_music"": ""yes"", ""name"": ""The Garage"", ""phone"": ""+44 20 7619 6720"", ""source:addr"": ""FHRS Open Data"", ""website"": ""https://www.thegarage.london/"", ""wikidata"": ""Q7735799""}"
UK001F,London,12274097,15000,node:368025671,Nightclub,Lightbox,"{""addr:city"": ""London"", ""addr:housenumber"": ""6a"", ""addr:postcode"": ""SW8 1SP"", ""addr:street"": ""South Lambeth Place"", ""amenity"": ""nightclub"", ""name"": ""Lightbox"", ""website"": ""https://www.lightboxlondon.net/""}"
UK001F,London,12274097,15000,node:389948175,Music shop,Metro Music,"{""name"": ""Metro Music"", ""shop"": ""music""}"
UK001F,London,12274097,15000,node:390928054,Music venue,The Forge,"{""addr:city"": ""London"", ""addr:housenumber"": ""3-7"", ""addr:postcode"": ""NW1 7NL"", ""addr:street"": ""Delancey Street"", ""amenity"": ""music_venue"", ""name"": ""The Forge"", ""website"": ""https://theforgecamden.co.uk/""}"
UK001F,London,12274097,15000,node:420771879,Nightclub,Copper Ceylon,"{""addr:city"": ""Bromley"", ""addr:housenumber"": ""32"", ""addr:postcode"": ""BR1 1QU"", ""addr:street"": ""East Street"", ""amenity"": ""nightclub"", ""check_date"": ""2023-09-17"", ""fhrs:id"": ""1268294"", ""level"": ""0"", ""name"": ""Copper Ceylon"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""smoking"": ""outside"", ""source"": ""survey"", ""source:addr"": ""FHRS Open Data"", ""wheelchair"": ""yes""}"
UK001F,London,12274097,15000,node:425175062,Nightclub,Surya,"{""addr:city"": ""London"", ""addr:housenumber"": ""158"", ""addr:street"": ""Pentonville Road"", ""amenity"": ""nightclub"", ""name"": ""Surya""}"
UK001F,London,12274097,15000,node:430832360,Nightclub,The Underworld,"{""addr:city"": ""London"", ""addr:country"": ""GB"", ""addr:housenumber"": ""174"", ""addr:postcode"": ""NW1 0NE"", ""addr:street"": ""Camden High Street"", ""addr:suburb"": ""Camden"", ""amenity"": ""nightclub"", ""check_date"": ""2025-11-03"", ""contact:email"": ""contact@theunderworldcamden.co.uk"", ""contact:phone"": ""+44 20 7482 1932"", ""level"": ""-1;0"", ""live_music"": ""yes"", ""name"": ""The Underworld"", ""toilets"": ""yes"", ""toilets:access"": ""customers"", ""website"": ""https://www.theunderworldcamden.co.uk/"", ""wheelchair"": ""no"", ""wikidata"": ""Q5025824"", ""wikimedia_commons"": ""Category:Camden Underworld"", ""wikipedia"": ""en:Camden Underworld""}"
UK001F,London,12274097,15000,node:497394455,Music venue,The Tabernacle,"{""amenity"": ""music_venue"", ""leisure"": ""music_venue"", ""name"": ""The Tabernacle"", ""wikidata"": ""Q7673024"", ""wikipedia"": ""en:The Tabernacle, Notting Hill""}"
UK001F,London,12274097,15000,node:520235585,Music venue,Jamboree,"{""addr:city"": ""London"", ""addr:housenumber"": ""6"", ""addr:street"": ""St Chad's Place"", ""alt_name"": ""Jamboree Venue"", ""amenity"": ""music_venue"", ""check_date"": ""2024-01-05"", ""contact:phone"": ""+44 20 7278 6797"", ""cuisine"": ""persian"", ""diet:vegan"": ""yes"", ""food"": ""yes"", ""internet_access"": ""no"", ""live_music"": ""yes"", ""name"": ""Jamboree"", ""opening_hours"": ""We 11:00-00:00; Th-Sa 11:00-01:00; Su 13:00-00:00"", ""payment:american_express"": ""yes"", ""payment:bancomat"": ""yes"", ""payment:maestro"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""payment:visa_debit"": ""yes"", ""payment:visa_electron"": ""yes"", ""website"": ""https://jamboreevenue.co.uk"", ""wheelchair"": ""yes""}"
UK001F,London,12274097,15000,node:582582173,Nightclub,O2 Academy Islington,"{""addr:city"": ""London"", ""addr:housenumber"": ""16"", ""addr:postcode"": ""N1 0PS"", ""addr:street"": ""Parkfield Street"", ""addr:suburb"": ""Islington"", ""amenity"": ""nightclub"", ""branch"": ""Islington"", ""brand"": ""O2 Academy"", ""check_date"": ""2025-04-19"", ""fhrs:id"": ""417518"", ""fhrs:local_authority_id"": ""PI/000151167"", ""live_music"": ""yes"", ""name"": ""O2 Academy Islington"", ""operator"": ""Academy Music Group"", ""operator:type"": ""private"", ""operator:wikidata"": ""Q4671371"", ""toilets"": ""yes"", ""toilets:access"": ""customers"", ""website"": ""https://www.academymusicgroup.com/o2academyislington/"", ""wikidata"": ""Q638511"", ""wikipedia"": ""en:O2 Academy Islington""}"
UK001F,London,12274097,15000,node:662188966,Nightclub,Charlie's Angels and Club Oops!,"{""addr:city"": ""London"", ""addr:housenumber"": ""30"", ""addr:postcode"": ""E1 8DA"", ""addr:street"": ""Alie Street"", ""amenity"": ""nightclub"", ""fhrs:id"": ""92918"", ""name"": ""Charlie's Angels and Club Oops!"", ""website"": ""http://www.cluboops.co.uk""}"
UK001F,London,12274097,15000,node:662669394,University,The Courtauld Institute of Art,"{""addr:city"": ""London"", ""addr:housename"": ""Somerset House"", ""addr:postcode"": ""WC2R 0RN"", ""addr:street"": ""Strand"", ""amenity"": ""university"", ""education"": ""university"", ""name"": ""The Courtauld Institute of Art"", ""opening_hours"": ""Mo-Su 10:00-17:00"", ""operator"": ""The Courtauld Institute of Art"", ""phone"": ""+44 20 7872 0220"", ""website"": ""https://courtauld.ac.uk/"", ""wikidata"": ""Q734266"", ""wikipedia"": ""en:The Courtauld Institute of Art""}"
UK001F,London,12274097,15000,node:692296667,Music shop,Travis & Emery,"{""addr:city"": ""London"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""WC2N 4EZ"", ""addr:street"": ""Cecil Court"", ""name"": ""Travis & Emery"", ""payment:american_express"": ""yes"", ""shop"": ""music"", ""source:addr:postcode"": ""ons_uprn_directory"", ""wheelchair"": ""limited""}"
UK001F,London,12274097,15000,node:693187812,Nightclub,The Pigalle Club,"{""addr:city"": ""London"", ""addr:housenumber"": ""215"", ""addr:postcode"": ""W1J 9HN"", ""addr:street"": ""Piccadilly"", ""amenity"": ""nightclub"", ""name"": ""The Pigalle Club"", ""wikidata"": ""Q7193263""}"
UK001F,London,12274097,15000,node:699782743,Nightclub,Troy 22,"{""addr:city"": ""London"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""W1T 1UQ"", ""addr:street"": ""Hanway Street"", ""amenity"": ""nightclub"", ""check_date"": ""2025-12-23"", ""name"": ""Troy 22"", ""source:addr:postcode"": ""code-point_open"", ""website"": ""http://troyclub.co.uk/""}"
UK001F,London,12274097,15000,node:699796654,Music shop,Hobgoblin Music,"{""addr:city"": ""London"", ""addr:housenumber"": ""24"", ""addr:postcode"": ""W1T 1JA"", ""addr:street"": ""Rathbone Place"", ""check_date"": ""2025-04-29"", ""name"": ""Hobgoblin Music"", ""opening_hours"": ""Mo-Sa 10:00-18:00; Su 12:00-18:00"", ""payment:american_express"": ""yes"", ""shop"": ""music"", ""source:addr:postcode"": ""code-point_open"", ""website"": ""https://hobgoblin.com/"", ""wheelchair"": ""no""}"
UK001F,London,12274097,15000,node:734747976,University,University of the Arts London,"{""addr:city"": ""London"", ""addr:housenumber"": ""5"", ""addr:street"": ""Richbell Place"", ""amenity"": ""university"", ""name"": ""University of the Arts London"", ""wheelchair"": ""yes""}"
UK001F,London,12274097,15000,node:799284713,Nightclub,Toy Room Club,"{""addr:city"": ""London"", ""addr:housenumber"": ""8"", ""addr:street"": ""Argyll Street"", ""amenity"": ""nightclub"", ""name"": ""Toy Room Club"", ""phone"": ""+44 20 7734 6066"", ""website"": ""https://www.toy-room.com/"", ""wheelchair"": ""no""}"
UK001F,London,12274097,15000,node:803653271,University,University of Chicago Booth School of Business,"{""amenity"": ""university"", ""name"": ""University of Chicago Booth School of Business""}"
UK001F,London,12274097,15000,node:823339393,Music shop,Flashback Records Islington,"{""addr:city"": ""London"", ""addr:housenumber"": ""50"", ""addr:postcode"": ""N1 8LR"", ""addr:street"": ""Essex Road"", ""branch"": ""Islington"", ""brand"": ""Flashback Records"", ""check_date"": ""2026-04-08"", ""check_date:opening_hours"": ""2026-04-08"", ""contact:facebook"": ""flashbacklondon"", ""contact:instagram"": ""flashbacklondon"", ""contact:twitter"": ""flashbacklondon"", ""name"": ""Flashback Records Islington"", ""opening_hours"": ""Mo-Su 10:00-19:00"", ""operator"": ""Flashback Records"", ""phone"": ""+44 20 7354 9356"", ""second_hand"": ""yes"", ""shop"": ""music"", ""website"": ""https://flashback.co.uk/""}"
UK001F,London,12274097,15000,node:931625768,Music shop,Out on the Floor,"{""addr:city"": ""London"", ""addr:housenumber"": ""10"", ""addr:street"": ""Inverness Road"", ""check_date"": ""2025-11-03"", ""name"": ""Out on the Floor"", ""opening_hours"": ""11:00-18:00"", ""shop"": ""music"", ""wheelchair"": ""no""}"
UK001F,London,12274097,15000,node:1112173871,Music venue,Clapham Grand,"{""addr:city"": ""London"", ""addr:housename"": ""The Grand"", ""addr:housenumber"": ""21-25"", ""addr:postcode"": ""SW11 1TT"", ""addr:street"": ""Saint John's Hill"", ""amenity"": ""music_venue"", ""fhrs:id"": ""1571440"", ""name"": ""Clapham Grand"", ""source:addr"": ""FHRS Open Data""}"
UK001F,London,12274097,15000,node:1201381588,Arts centre,London Irish Centre,"{""addr:city"": ""London"", ""addr:housenumber"": ""50-52"", ""addr:postcode"": ""NW1 9XB"", ""addr:street"": ""Camden Square"", ""amenity"": ""arts_centre"", ""check_date"": ""2024-01-15"", ""contact:facebook"": ""https://www.facebook.com/londonirishcentre"", ""email"": ""info@londonirishcentre.org"", ""name"": ""London Irish Centre"", ""nationality"": ""ie"", ""phone"": ""+44 20 7916 2222"", ""ref:vatin"": ""357 5667 54"", ""website"": ""https://londonirishcentre.org"", ""wikidata"": ""Q6670524"", ""wikipedia"": ""en:London Irish Centre""}"
UK001F,London,12274097,15000,node:1266124468,Arts centre,Ratiu Foundation,"{""amenity"": ""arts_centre"", ""description"": ""Romanian Cultural Centre"", ""name"": ""Ratiu Foundation""}"
UK001F,London,12274097,15000,node:1478210433,Nightclub,Metric,"{""amenity"": ""nightclub"", ""name"": ""Metric"", ""operator"": ""Imperial College Union"", ""smoking"": ""no""}"
UK001F,London,12274097,15000,node:1548849869,Nightclub,Corsica Studios,"{""addr:city"": ""London"", ""addr:housenumber"": ""4/5"", ""addr:postcode"": ""SE17 1LB"", ""addr:street"": ""Elephant Road"", ""amenity"": ""nightclub"", ""check_date"": ""2025-06-05"", ""name"": ""Corsica Studios"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""phone"": ""+44 20 7703 4760"", ""toilets:wheelchair"": ""yes"", ""website"": ""https://www.corsicastudios.com/"", ""wheelchair"": ""yes"", ""wikidata"": ""Q115651239""}"
UK001F,London,12274097,15000,node:1614146298,Nightclub,Arizona Lounge,"{""addr:city"": ""London"", ""addr:housenumber"": ""134"", ""addr:street"": ""Marylebone Road"", ""amenity"": ""nightclub"", ""check_date"": ""2024-12-28"", ""name"": ""Arizona Lounge"", ""source"": ""photograph"", ""website"": ""https://www.arizonalounge.com/""}"
UK001F,London,12274097,15000,node:1686457367,Nightclub,The Hatch Club,"{""addr:city"": ""London"", ""addr:housenumber"": ""23"", ""addr:postcode"": ""SE14 6PP"", ""addr:street"": ""Lewisham Way"", ""amenity"": ""nightclub"", ""check_date"": ""2024-05-12"", ""contact:facebook"": ""HatchNightclub"", ""contact:instagram"": ""hatchclub"", ""email"": ""info@thehatchclub.co.uk"", ""min_age:female"": ""18"", ""min_age:male"": ""21"", ""name"": ""The Hatch Club"", ""opening_hours"": ""Fr-Sa 22:00-27:00"", ""phone"": ""+44 20 8692 9854"", ""website"": ""https://www.thehatchclub.co.uk/""}"
UK001F,London,12274097,15000,node:1779091997,Nightclub,The Steel Yard,"{""addr:city"": ""London"", ""addr:housenumber"": ""13-16"", ""addr:postcode"": ""EC4R 3UL"", ""addr:street"": ""All Hallows Lane"", ""amenity"": ""nightclub"", ""fhrs:id"": ""294969"", ""name"": ""The Steel Yard""}"
UK001F,London,12274097,15000,node:1964534558,Music shop,Crescendo Music,"{""addr:housenumber"": ""160"", ""addr:street"": ""George Lane"", ""name"": ""Crescendo Music"", ""phone"": ""+44 7799 778565"", ""shop"": ""music"", ""source"": ""survey"", ""website"": ""http://www.variationsdancestudio.co.uk/crescend.htm""}"
UK001F,London,12274097,15000,node:1973260539,Audio studio,Fortress studios,"{""amenity"": ""studio"", ""contact:website"": ""http://fortressstudios.co.uk/"", ""name"": ""Fortress studios"", ""studio"": ""audio""}"
UK001F,London,12274097,15000,node:2075477230,Nightclub,Shooshh...,"{""addr:city"": ""Croydon"", ""addr:housenumber"": ""20"", ""addr:postcode"": ""CR0 1RZ"", ""addr:street"": ""Crown Hill"", ""amenity"": ""nightclub"", ""fixme"": ""Needs survey - FHRS suggests may have reopened"", ""name"": ""Shooshh..."", ""source"": ""survey"", ""source:postcode"": ""FSA Food Hygiene Ratings database""}"
UK001F,London,12274097,15000,node:2076895729,Music shop,101 Records,"{""addr:city"": ""Croydon"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""CR0 1TF"", ""addr:street"": ""Keeley Road"", ""addr:unit"": ""44"", ""contact:facebook"": ""https://www.facebook.com/Duncanat101records"", ""email"": ""facebook101records@gmail.com"", ""music"": ""recorded"", ""name"": ""101 Records"", ""phone"": ""+44 20 8681 8282"", ""shop"": ""music"", ""source"": ""survey"", ""wikidata"": ""Q116142893""}"
UK001F,London,12274097,15000,node:2168949323,Nightclub,Amber Bar,"{""addr:city"": ""London"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""EC2Y 9AW"", ""addr:street"": ""Ropemaker Street"", ""amenity"": ""nightclub"", ""contact:website"": ""http://www.amber-bar.co.uk/"", ""name"": ""Amber Bar"", ""opening_hours"": ""Mo-We 12:00-01:00, Th-Fr 12:00-02:00""}"
UK001F,London,12274097,15000,node:2192476982,University,University of Wales Trinity Saint David London,"{""amenity"": ""university"", ""name"": ""University of Wales Trinity Saint David London"", ""website"": ""http://www.tsdlondon.ac.uk/""}"
UK001F,London,12274097,15000,node:2244810458,Nightclub,Notting Hill Arts Club,"{""addr:city"": ""London"", ""addr:housenumber"": ""21"", ""addr:street"": ""Notting Hill Gate"", ""amenity"": ""nightclub"", ""name"": ""Notting Hill Arts Club"", ""source"": ""+44 20 7460 4459"", ""website"": ""https://nottinghillartsclub.com/"", ""wikidata"": ""Q7063569"", ""wikipedia"": ""en:Notting Hill Arts Club""}"
UK001F,London,12274097,15000,node:2272747707,Nightclub,Blush,"{""addr:city"": ""London"", ""addr:housenumber"": ""37"", ""addr:postcode"": ""W1U 1LN"", ""addr:street"": ""Duke Street"", ""amenity"": ""nightclub"", ""fhrs:confidence_management"": ""10"", ""fhrs:hygiene"": ""5"", ""fhrs:id"": ""411404"", ""fhrs:local_authority_id"": ""00398/0037/0/002"", ""fhrs:rating"": ""4"", ""fhrs:structural"": ""5"", ""name"": ""Blush"", ""source:postcode"": ""FSA Food Hygiene Ratings Database"", ""wheelchair"": ""limited""}"
UK001F,London,12274097,15000,node:2323776027,Nightclub,Apartment 58,"{""amenity"": ""nightclub"", ""name"": ""Apartment 58""}"
UK001F,London,12274097,15000,node:2345384195,Music shop,Honest Jon's Records,"{""addr:city"": ""London"", ""addr:housenumber"": ""278"", ""addr:postcode"": ""W10 5TE"", ""addr:street"": ""Portobello Road"", ""check_date"": ""2026-03-06"", ""name"": ""Honest Jon's Records"", ""phone"": ""+44 20 8969 9822"", ""shop"": ""music"", ""source"": ""survey"", ""website"": ""https://honestjons.com/""}"
UK001F,London,12274097,15000,node:2367507978,Nightclub,funkymojoe,"{""amenity"": ""nightclub"", ""name"": ""funkymojoe"", ""source"": ""survey""}"
UK001F,London,12274097,15000,node:2444698231,University,Department of Geography,"{""addr:city"": ""London"", ""addr:postcode"": ""WC1E 6BT"", ""addr:street"": ""Gower Street"", ""amenity"": ""university"", ""check_date"": ""2023-09-13"", ""level"": ""0"", ""name"": ""Department of Geography"", ""operator"": ""UCL"", ""website"": ""https://www.geog.ucl.ac.uk/"", ""wheelchair"": ""yes"", ""wheelchair:description"": ""From the North West entrance in the Quad""}"
UK001F,London,12274097,15000,node:2506577884,Arts centre,Emergency Exit Arts,"{""addr:city"": ""London"", ""addr:housename"": ""Rothbury Hall"", ""addr:postcode"": ""SE10 0EF"", ""addr:street"": ""Azof Street"", ""amenity"": ""arts_centre"", ""contact:facebook"": ""emergencyexitarts"", ""contact:instagram"": ""emergencyexitarts"", ""contact:twitter"": ""EEALondon"", ""name"": ""Emergency Exit Arts"", ""opening_hours:covid19"": ""info@eea.org.uk"", ""phone"": ""+44 20 8853 4809"", ""website"": ""https://eea.org.uk/""}"
UK001F,London,12274097,15000,node:2528652088,Nightclub,Tabu Lounge,"{""addr:housenumber"": ""179"", ""addr:street"": ""London Road"", ""amenity"": ""nightclub"", ""name"": ""Tabu Lounge"", ""source"": ""survey""}"
UK001F,London,12274097,15000,node:2622164051,University,University of Wales Trinity Saint David London Campus,"{""amenity"": ""university"", ""name"": ""University of Wales Trinity Saint David London Campus""}"
UK001F,London,12274097,15000,node:2626128074,Music shop,Markson Pianos,"{""addr:city"": ""London"", ""addr:housename"": ""Chester Court"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""NW1 4BU"", ""addr:street"": ""Albany Street"", ""name"": ""Markson Pianos"", ""opening_hours"": ""Mo-Fr 09:00-17:30"", ""shop"": ""music""}"
UK001F,London,12274097,15000,node:2659475648,Nightclub,Kolis,"{""amenity"": ""nightclub"", ""name"": ""Kolis""}"
UK001F,London,12274097,15000,node:2686842564,Nightclub,Area,"{""amenity"": ""nightclub"", ""name"": ""Area""}"
UK001F,London,12274097,15000,node:2686843671,Nightclub,Union,"{""amenity"": ""nightclub"", ""name"": ""Union""}"
UK001F,London,12274097,15000,node:2686845554,Nightclub,Paradise London,"{""amenity"": ""nightclub"", ""check_date"": ""2024-06-22"", ""name"": ""Paradise London""}"
UK001F,London,12274097,15000,node:2701212178,University,UCL Centre for Medical Image Computing,"{""amenity"": ""university"", ""department"": ""cmic"", ""name"": ""UCL Centre for Medical Image Computing"", ""operator"": ""University College London""}"
