popularity_rank,spotify_name,returned_spotify_id,monthly_listeners,origin_cluster,mapping_tier,mapping_method,fua_code,official_fua_name,study_city_label,population_year,population,notes
479,Johnny Kidd & The Pirates,52y1cRHUkI0kQqIXCg6JuZ,300280,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
480,Funeral For A Friend,4AbDWrmJPSOeIbT2Ou60ik,298448,Bridgend,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
481,Nailbomb,4Q6EFOghPrRjdwsF4p7Nzm,297670,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
482,Ride,0WPY9nnBy01s5QOt4o4oQX,296215,Oxford,strict,official_oecd_municipality_crosswalk,UK560F,Oxford,Oxford,2021.0,576725.0,The official OECD municipality list assigns Oxford to Oxford FUA.
483,Hang Massive,6bkF6GDcyXZn2T0D5Fwldl,296134,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
484,The Oozes,48VgYEfRllDfyLl4BEMVSF,295667,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
485,The Shamen,5E704N5StxMVKpalhaJ5L3,295405,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
486,Camera Obscura,5gInJ5P5gQnOKPM3SUEVFt,295126,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
487,Damage,6Pwy6Wat9hp8g83y6gih5g,294456,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
488,Fairport Convention,2LIdnZDzySb04oH40be1fR,294353,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
489,The New Seekers,4jrTNltJtTMUfXybDdsHDn,294222,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
490,Jive Bunny and the Mastermixers,4GzIiGnHYrOnq2LUiD6zdo,294182,Rotherham,strict,official_oecd_municipality_crosswalk,UK010F,Sheffield,Sheffield,2021.0,1168389.0,The official OECD municipality list assigns Rotherham to Sheffield FUA.
491,The Amazons,7243txmysJ4KbRmH8UAMKO,294130,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
492,Mystery Jets,09K1H1DgyIXHsMx2j7KTFX,291320,Eel Pie Island,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Richmond upon Thames to London FUA."
493,The Divine Comedy,7EV6jW6dotBdvsHj6xPixi,291037,Northern Ireland,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
494,Peter And Gordon,6lHC2EQMEMZiEmSfFloarn,290650,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
495,Sea Girls,45FqwUG4hTT6d39r2HUsUe,289846,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
496,GoGo Penguin,19f2JXwlRU26376TCKmp6L,289811,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Manchester to Manchester FUA.
497,Zola Blood,3oxkIoEAyXXQlLTZXlffLJ,286256,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
498,Inspiral Carpets,66GWpx9iLxrvvfhDsG9STP,285082,Oldham,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Oldham to Manchester FUA.
499,The Vapors,4K3NWDwBIxgktui14SccR2,284360,Guildford,strict,official_oecd_municipality_crosswalk,UK033F,Guildford,Guildford,2021.0,272893.0,The official OECD municipality list assigns Guildford to Guildford FUA.
500,Bad Manners,0GShYlUdyLahdsvgKdselx,283186,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
501,Simian Mobile Disco,31DXlldabwPHwu6dYevuzK,281669,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
502,The Boxer Rebellion,7DEseTqRODmSu3C7jxCHl5,280654,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
503,Jesus Jones,0roeI3yPusDWwWRzAqTopw,280634,Bradford-on-Avon,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
504,The Blue Nile,1GWV70Reko15eV2nHCm0bM,278387,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
505,The Dave Clark Five,2HBbky0Z08ZcCKVsXWbNE4,278011,Tottenham,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Haringey to London FUA."
506,Young Gun Silver Fox,3qQloBz05T6e0rKubNCmjG,276802,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
507,OceanLab,0aTdKgInKeMlNnwWSa1YPT,276395,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
508,The Cribs,51Eq6WMVEOjjx9KQMAnneG,276100,Wakefield,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2021.0,2969034.0,The official OECD municipality list assigns Wakefield to Leeds FUA.
509,World News,3VQXCMRCSzdKek71OkAL3Q,276065,Brighton,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2021.0,441252.0,The official OECD municipality list assigns Brighton and Hove to Brighton and Hove FUA.
510,Wire,2i8ynmFv4qgRksyDlBgi6d,272502,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
511,Reverend And The Makers,14GEKKALFIO2oB9IdGXg2e,271305,Sheffield,strict,official_oecd_municipality_crosswalk,UK010F,Sheffield,Sheffield,2021.0,1168389.0,The official OECD municipality list assigns Sheffield to Sheffield FUA.
512,Reef,191Koh7PSIi28IrGAGoINO,269572,Glastonbury,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
513,Cinnamon Chasers,3q7uty73JMtjzCSJdGQD7B,269301,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
514,Nu:Logic,5pL8Q5xbDLEDE6JvYMXX9u,269288,Cambridge,strict,official_oecd_municipality_crosswalk,UK017F,Cambridge,Cambridge,2021.0,396189.0,The official OECD municipality list assigns Cambridge to Cambridge FUA.
515,Stiff Little Fingers,2bt3I0VkmYuPvP57sxokab,266703,Belfast,strict,official_oecd_municipality_crosswalk,UK012F,Belfast,Belfast,2021.0,803943.0,The official OECD municipality list assigns Belfast to Belfast FUA.
516,Grace,1DlbW0TOOja6uqR4CHAaeg,266321,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
517,lostprophets,7KnaZr690xW0sCihF9Z8oP,264396,Pontypridd,strict,official_oecd_municipality_crosswalk,UK009F,Cardiff,Cardiff,2021.0,905859.0,The official OECD municipality list assigns Rhondda Cynon Taf to Cardiff FUA.
518,Moose Blood,5fEKZRCUa0JApec5Xy095q,263954,Canterbury,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
519,After The Fire,194g4SFwSSzyPtgkH7v3Cx,261736,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
520,Bow Wow Wow,52K4ArhA4OgMO7AsyEgqCT,261338,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
521,Danny Wilson,2qsc1hUhG2UrNZhByveJ6x,260573,Leuchars,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
522,Levitation,231kUXNyI5BYxIvZacVbCu,260389,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
523,The Orb,5HAtRoEPUvGSA7ziTGB1cF,260320,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
524,Mud,3cqIsBnzV3BabbPWKz8Txf,259860,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
525,Anti Up,4UwR1ir6PovnQiwX5jRPvF,259333,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
526,AS IT IS,3IXtskFMls8KXRipcIJT9y,259244,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
527,Propellerheads,3Z7thZHrtFvqp8OpPffPKp,258314,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
528,Ten Fé,3cohAS2UQTaOo80kCn8qjT,257636,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
529,The Zutons,2qV7axHq9Jk7QqFcB3f05A,254373,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
530,Bucks Fizz,5ZfzzHE7rxONfoksJsLXrX,252247,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
531,Portico Quartet,7sYipTRgDXS2JVOPEhRutx,251925,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
532,Frightened Rabbit,6fVcDUckTwxqg56qNsEvUr,251709,Selkirk,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
533,Stanton Warriors,7GeAzBsalYANXTi1ReOm1R,251667,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
534,The Horrors,7EFB09NxZrMi9pGlOnuBpd,251304,Southend-on-Sea,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,The official OECD municipality list assigns Southend-on-Sea to London FUA.
535,Uniting Nations,6EK2381dTQEvcn3KrnMOWQ,251123,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
536,Viola Beach,7DruTvBV7owt1aSAZHsU58,245749,Warrington,strict,official_oecd_municipality_crosswalk,UK531F,Warrington,Warrington,2021.0,211182.0,The official OECD municipality list assigns Warrington to Warrington FUA.
537,VNV Nation,4KlYg0F5KG9QNDFKaeTNAy,245699,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
538,Big Audio Dynamite,7hqZBHSgDs1odG9aupMzEI,244576,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
539,The Tremeloes,2VL8sLEJ6lHEwocjc1pN9w,239363,Essex,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
540,Dirty Vegas,2IkHcHKErbWa0TA14yHkbl,237782,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
541,Sylosis,2RiGIRDi4GoJpDbjDnPVJl,236596,Reading,strict,official_oecd_municipality_crosswalk,UK552F,Reading,Reading,2021.0,351602.0,"The official OECD municipality list assigns Reading, Wokingham to Reading FUA."
542,This Mortal Coil,5OK8j1JnhoBlivN32G7yOO,236565,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
543,Bondax,4qobOrZpdUri80gScwsHfs,235766,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
544,Humble Pie,2CxLP749mup3ncPrXgCnvU,234347,Moreton,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,The official OECD municipality list assigns Epping Forest to London FUA.
545,Rivers & Robots,41yDmxekjnWShKi6nRmzZ4,233180,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
546,This Is The Kit,0ZUyFEafMwocvApBjTXvdo,229902,Winchester,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
547,Levellers,1TrwMxRrrlk0hZxJkw4jUF,228842,Brighton,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2021.0,441252.0,The official OECD municipality list assigns Brighton and Hove to Brighton and Hove FUA.
548,New Model Army,7n1EM42Fseebd9H2p8eWWS,226980,Bradford,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2021.0,2969034.0,The official OECD municipality list assigns Bradford to Leeds FUA.
549,We Were Promised Jetpacks,3gnrmLahFhVXRI9DA1MImH,226591,Edinburgh,strict,official_oecd_municipality_crosswalk,UK007F,Edinburgh,Edinburgh,2021.0,893610.0,"The official OECD municipality list assigns City of Edinburgh, Midlothian to Edinburgh FUA."
550,Athlete,6C0JkmxU2cgkVzotHJgfW7,225403,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
551,Living In A Box,4W2dcPOyD7eSfJCPHCfwoA,223338,Sheffield,strict,official_oecd_municipality_crosswalk,UK010F,Sheffield,Sheffield,2021.0,1168389.0,The official OECD municipality list assigns Sheffield to Sheffield FUA.
552,The Temperance Movement,3SUI6pbPumjijbLHHY6vss,223097,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
553,Spiritualized,6DKmuXxXASTF6xaJwcTfjv,222247,Rugby,strict,official_oecd_municipality_crosswalk,UK025F,Coventry,Coventry,2021.0,741982.0,The official OECD municipality list assigns Rugby to Coventry FUA.
554,Blancmange,3LtBdgNHdH0Ix8hCFZ4NJG,221240,Harrow,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Harrow to London FUA."
555,The Nolans,2H32fphWQj9hhVuCOKkchM,217117,Dublin,excluded_non_uk,outside_uk_fua_universe,,,,,,Dublin is outside the UK FUA universe.
556,Utah Saints,2KB6LGMBaOYYYdvvgyptFH,216105,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
557,Friendly Fires,3mZqziCJj4pq3P2VBpmK6p,215715,St Albans,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,The official OECD municipality list assigns St Albans to London FUA.
558,Coldcut,5wnhqlZzXIq8aO9awQO2ND,214514,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
559,Haken,2SRIVGDkdqQnrQdaXxDkJt,213215,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
560,Juno Reactor,1Pe3z1UqRzKsQtHsl25dm6,212577,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
561,Fun Boy Three,1dmEUAQBopYUrsMnQnScWL,210879,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
562,RITUAL,3RP50pmG8Wz1mhNCidQj68,208784,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
563,The Sound,4hzCcF4Leos2sKnz79nwhz,207467,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
564,Sea of Thieves,5zbAdSKQiTetVoHnbHvsDg,205720,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
565,Mammal Hands,497rp5TEzJffeBnUT0BeE1,205120,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
566,Public Service Broadcasting,6VsiDFMZJlJ053P1uO4A6h,204661,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
567,Paper Lace,33W24YuaMUEk85MwRX6cRs,203759,Nottingham,strict,official_oecd_municipality_crosswalk,UK029F,Nottingham,Nottingham,2021.0,906878.0,The official OECD municipality list assigns Nottingham to Nottingham FUA.
568,Planet Perfecto,3Q9P0SbpaP9xsBtLUVK0Be,203707,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
569,Venom,5fwaejlOHVBAw1KhIPPaQe,203523,Newcastle upon Tyne,strict,official_oecd_municipality_crosswalk,UK013F,Newcastle upon Tyne,Newcastle,2021.0,1173303.0,"The official OECD municipality list assigns Newcastle upon Tyne, Northumberland to Newcastle upon Tyne FUA."
570,Lemon Jelly,5uh8Bhewltd8j0TLZjNImc,203232,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
571,The Go! Team,6veTV9sF06FBf2KN0xAdvo,202864,Brighton,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2021.0,441252.0,The official OECD municipality list assigns Brighton and Hove to Brighton and Hove FUA.
572,Sam And The Womp,3tgiOZXeC1DIimfprvfL64,201092,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
573,Virus Syndicate,0NV5eY4Jzg4ldg2ikGnV4n,200462,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
574,The Twilight Sad,6e6GkaF6uiSEFuTrlvDJUF,199417,Kilsyth,excluded_no_defensible_fua,ambiguous_official_crosswalk,,,,,,"The available place hierarchy reaches multiple official FUAs: UK004F, UK551F."
575,Napalm Death,3UqRgrDIQ208yNGiWKRMNt,199401,Birmingham,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2021.0,3135994.0,The official OECD municipality list assigns Birmingham to West Midlands urban area FUA.
576,Wishbone Ash,77zwstbi3x1IxnbDFg6uns,199281,Torquay,strict,official_oecd_municipality_crosswalk,UK561F,Torbay,Torbay,2021.0,139440.0,The official OECD municipality list assigns Torbay to Torbay FUA.
577,World Party,0THUMJMWUd5L8os9K6O4FE,199197,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
578,letherette,1fQDzf4lnUF4DYngrLJH0m,199074,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
579,Diamond Head,3z3KnhKZObj216IgfHYGVf,199057,Stourbridge,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2021.0,3135994.0,The official OECD municipality list assigns Dudley to West Midlands urban area FUA.
580,Gomez,4zPGlyitRvJo7iz6OKlETa,198405,Southport,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Sefton to Liverpool FUA.
581,Babyshambles,0IBAqjHG8DSaD7PPCGnGiZ,198309,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
582,Brotherhood of Man,4Cyr5aqgXza16isOrQNOvo,196558,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
583,Sea Power,5zhn89Em2jWUUWdpcLO3YL,196069,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
584,Band Aid,35S20clEkkSNUo23ViaslZ,195618,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
585,The View,1fy3AQc7grjf5LnCd7snSg,195510,Dundee,strict,official_oecd_municipality_crosswalk,UK550F,Dundee City,Dundee City,2021.0,261740.0,"The official OECD municipality list assigns Angus, Dundee City to Dundee City FUA."
586,Thunderclap Newman,1USHlPahTZrCeJXS2v5pkF,194255,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
587,Tommy Lefroy,3vldh5Ceynytj6Iglw4haP,192772,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
588,City of London Sinfonia,4JKHXlntTvmZnLxjbeRcPL,190860,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
589,The Fall,6WoTvA9qinpHtSRJuldYh6,190295,Prestwich,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Bury to Manchester FUA.
590,Teenage Fanclub,2Sp19cOHSqAUlE64hekARW,186449,Bellshill,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns North Lanarkshire, South Lanarkshire to Glasgow FUA."
591,London Symphony Chorus,7gCZfkXLOfuZozSItq6tCG,185312,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
592,The Pigeon Detectives,7FPkZue0zzjHaOPJb4WCw3,184605,Rothwell,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2021.0,2969034.0,The official OECD municipality list assigns Leeds to Leeds FUA.
593,The Qemists,2McLd7klWE4UjkPLqqMwLv,184241,Brighton,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2021.0,441252.0,The official OECD municipality list assigns Brighton and Hove to Brighton and Hove FUA.
594,Bomb The Bass,1G3Eh23f2hwhEnAMw7HsZ6,184150,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
595,Way Out West,3HghjRl8Mo6OJWG0WElY2z,183677,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
596,Japan,7vPXrGlSGukcwpaPxUfKKR,183396,Catford,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Lewisham to London FUA."
597,King King,4SXsNXgRundFdewI58vbZT,182479,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
598,The Future Sound Of London,2qhmNI4ZHPpeDutdg473Z3,181260,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Manchester to Manchester FUA.
599,Stooshe,6RDAHUqUqJab8TZmyRHFss,180657,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
600,Bolt Thrower,3EbMlZ7ZKmFWPTHrLzpzvs,180166,Coventry,strict,official_oecd_municipality_crosswalk,UK025F,Coventry,Coventry,2021.0,741982.0,The official OECD municipality list assigns Coventry to Coventry FUA.
601,London Elektricity,4CbuwI3bEF7gQOwpxBKtal,179973,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
602,Showaddywaddy,3zIIUxcnIoUMouVQdphkeC,178641,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
603,The Futureheads,3TBfn8PtXr42OrTPaoC3E8,175654,Sunderland,strict,official_oecd_municipality_crosswalk,UK510F,Sunderland,Sunderland,2021.0,274378.0,The official OECD municipality list assigns Sunderland to Sunderland FUA.
604,Therapy?,3MomZRiJwdZmYnysgtF4Ey,175573,Larne,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
